country_code,cluster_no,topic_no,topics
LB,0,2,"['lebanonshop', 'sportmask', 'covidlikelik', 'lebanononlin', 'custom', 'chocolatelov', 'life', 'chocol', 'word', 'proudlyleban']"
LB,0,3,"['embroideri', 'travel', 'totrizkanzaman', 'packag', 'deliveri', 'onlin', 'happi', 'bride', 'bridesmaid', 'hello']"
LB,0,4,"['thawra', 'volunt', 'lebanonupri', 'beirutexplo', 'basecamp', 'beirutblast', 'beirutuntold', 'baytnabaytak', 'spiraley', 'lebanon']"
LB,1,0,"['beirut', 'lebanon', 'lebanonmask', 'lebanononlin', 'mask', 'onlineshop', 'sportmask', 'stopcovid']"
LB,2,0,"['covidlikelik', 'lebanononlin', 'lebanonshop', 'mask', 'sportmask', 'lebanon', 'beirut', 'onlineshop', 'covidlebanon', 'product']"
LB,2,1,"['lebanonshop', 'covidlikelik', 'sportmask', 'lebanononlin', 'mask', 'lebanon', 'beirut', 'handsanit', 'sanit', 'safe']"
LB,2,2,"['covidmask', 'lebanesecar', 'autoshop', 'autolebanon', 'autotun', 'lebanoncar', 'carsoflebanon', 'intercoolerkit', 'sportscar', 'bmwclublebanon']"
LB,2,3,"['tunisia', 'bridal', 'nofilt', 'bridetob', 'syria', 'morroco', 'likeforlik', 'egypt', 'kuwait', 'joeissacoutur']"
LB,2,4,"['safe', 'sanit', 'band', 'handsanit', 'stopcovid', 'onlineshop', 'likelik', 'love', 'beirut', 'lebanon']"
LB,3,0,"['travel', 'grade', 'goprooftheday', 'photograph', 'mensfashion', 'beach', 'luxuri', 'stylish', 'solotravel', 'blogger']"
LB,3,1,"['mask', 'stayhom', 'purpl', 'shop', 'lebanononlin', 'covidlikelik', 'fashionstyl', 'travel', 'covid', 'fashion']"
LB,3,2,"['mask', 'custom', 'person', 'ladi', 'washabl', 'orderonlin', 'precaut', 'mouth', 'color', 'savetheworld']"
LB,3,3,"['natur', 'passion', 'clean', 'recycl', 'funday', 'handmadesoap', 'smell', 'soap', 'photographi', 'tommyhilfig']"
LB,3,4,"['chtana', 'pandem', 'school', 'corona', 'health', 'diet', 'nutrit', 'cbrn', 'beirut', 'lebanon']"
LB,3,5,"['safetyfirst', 'embroideri', 'sanit', 'schoolpremi', 'boecker', 'schoolday', 'clean', 'logodesign', 'fridayvib', 'goodmorn']"
LB,3,6,"['backtoschool', 'soap', 'handmadesoap', 'smell', 'funday', 'recycl', 'natur', 'travel', 'beirut', 'clean']"
LB,3,7,"['giftidea', 'positivevib', 'repost', 'plant', 'qout', 'setup', 'quarantin', 'flower', 'lebanesemom', 'educ']"
LB,3,8,"['tourist', 'lebanonpictur', 'tourism', 'pestbust', 'disinfect', 'lebanon', 'mask', 'custommad', 'shoppingonlin', 'georgekhabbaz']"
LB,3,9,"['travel', 'photograph', 'blogger', 'mensfashion', 'stylish', 'beach', 'solotravel', 'luxurylif', 'imagin', 'luxuri']"
LB,4,0,"['mensfashion', 'luxuri', 'sunset', 'stylish', 'solotravel', 'photooftheday', 'photograph', 'photo', 'beach', 'luxurylif']"
LB,5,0,"['beirut', 'lebanon', 'likelik', 'love', 'onlineshop', 'stopcovid']"
MA,0,0,"['korona', 'sbatamarakech', 'sbatakorona', 'rabatmorocco', 'wristwatch', 'sbata', 'rabatt', 'agadir', 'morocco', 'love']"
MA,0,1,"['sbatakorona', 'sbatamarakech', 'korona', 'rabatmorocco', 'wristwatch', 'sbata', 'rabatt', 'agadir', 'morocco', 'love']"
MA,1,0,"['montreshomm', 'cadeau', 'montresfemm', 'rabatt', 'montr', 'sbata', 'wristwatch', 'casa', 'rabatmorocco', 'agadir']"
MA,1,1,"['admvalu', 'covid', 'maroc', 'holiday', 'spalargani', 'traveltomorrow', 'stayhometoday', 'sant', 'marrakechmedina', 'marrakech']"
MA,1,2,"['yogaretreat', 'allomasqu', 'masquetissu', 'covid', 'model', 'mask', 'healthyfood', 'yogamorocco', 'reopen', 'sivanandayoga']"
MA,1,3,"['masqu', 'coronavirus', 'human', 'covid', 'agadirc', 'alcool', 'bavett', 'tanger', 'gmail', 'open']"
MA,1,4,"['handmad', 'newzealand', 'moroccanrug', 'bavett', 'madebyhand', 'kenitra', 'handmademask', 'madebyhandmask', 'uniqu', 'masquevisi']"
MA,1,5,"['clair', 'drummer', 'agadir', 'tanger', 'casablanca', 'sonyalpha', 'marrakech', 'pontalon', 'classic', 'coffeetim']"
MA,1,6,"['infect', 'vitamin', 'oligoel', 'immunit', 'event', 'educ', 'love', 'life', 'design', 'sbata']"
MA,1,7,"['pouf', 'lotfielbaghouri', 'cannabi', 'marrant', 'darna', 'tanger', 'instagram', 'work', 'marocco', 'corona']"
MA,1,8,"['giacobazzi', 'stickeroujda', 'marrakech', 'europ', 'turkey', 'russia', 'japan', 'canada', 'saudiarabia', 'malaysia']"
MA,1,9,"['backtoschool', 'babi', 'moroccotravel', 'marocain', 'etudi', 'madeinmorocco', 'velo', 'khenifra', 'jerada', 'incendi']"
MA,2,0,"['morocco', 'montresfemm', 'sbatakorona', 'sbata', 'rabatt', 'rabatmorocco', 'agadir', 'montreshomm', 'casa', 'love']"
MA,3,0,"['montreshomm', 'montresfemm', 'sbatamarakech', 'sbata', 'rabatt', 'rabatmorocco', 'morocco', 'agadir', 'korona', 'casablanca']"
MA,3,1,"['montreshomm', 'montresfemm', 'sbatamarakech', 'sbata', 'rabatt', 'rabatmorocco', 'morocco', 'agadir', 'korona', 'casablanca']"
MA,4,0,"['korona', 'sbatamarakech', 'sbatakorona', 'rabatmorocco', 'wristwatch', 'sbata', 'rabatt', 'agadir', 'morocco', 'love']"
MA,4,1,"['sbatamarakech', 'korona', 'sbatakorona', 'rabatmorocco', 'wristwatch', 'sbata', 'rabatt', 'agadir', 'morocco', 'love']"
MA,4,2,"['sbatamarakech', 'korona', 'sbatakorona', 'rabatmorocco', 'wristwatch', 'sbata', 'rabatt', 'agadir', 'morocco', 'love']"
MA,4,3,"['sbatakorona', 'sbatamarakech', 'korona', 'rabatmorocco', 'wristwatch', 'sbata', 'rabatt', 'agadir', 'morocco', 'love']"
MA,4,4,"['korona', 'sbatamarakech', 'sbatakorona', 'rabatmorocco', 'wristwatch', 'sbata', 'rabatt', 'agadir', 'morocco', 'love']"
MA,5,0,"['montreshomm', 'montresfemm', 'sbatamarakech', 'sbata', 'rabatt', 'rabatmorocco', 'morocco', 'agadir', 'korona', 'casablanca']"
MA,5,1,"['montreshomm', 'montresfemm', 'sbatamarakech', 'sbata', 'rabatt', 'rabatmorocco', 'morocco', 'agadir', 'korona', 'casablanca']"
MX,0,0,"['mexicano', 'gorra', 'sesionphoto', 'sesion', 'revolut', 'rapmexicano', 'rapero', 'photo', 'mexico', 'barrasdebar']"
MX,1,0,"['cdmx', 'qudateencasa', 'coloniaroma', 'vaporlaroma', 'jvenesartesano', 'salud', 'photojourn', 'consumeloc', 'mexicoc', 'hugolpezgatel']"
MX,1,1,"['sanitizacion', 'pamplona', 'agosto', 'nuevanormalidad', 'sanoretorno', 'sisalescud', 'portufamilia', 'financieramexi', 'texcoco', 'tezcutzingo']"
MX,1,2,"['bless', 'mexico', 'birthday', 'bocadelrio', 'doctor', 'medicina', 'cmdx', 'familia', 'tiendatlaxcala', 'tiendamoda']"
MX,1,3,"['cumpleao', 'babyshow', 'despedida', 'lgbttt', 'comedi', 'monterreynl', 'susanadistancia', 'mtyciti', 'covid', 'tallermecanico']"
MX,1,4,"['blackandwhit', 'pandemia', 'cdmxlife', 'mexico', 'cuarentena', 'coctel', 'aguascali', 'cumpleaosfeliz', 'playera', 'urbanrust']"
MX,1,5,"['pandemia', 'imss', 'tuxtepec', 'puntolimpio', 'tuxtepecoaxaca', 'tbthursday', 'mexico', 'oaxaca', 'famili', 'acapulco']"
MX,1,6,"['pandemia', 'fumser', 'cubreboca', 'viva', 'photographi', 'photoshoot', 'iphonecamera', 'covid', 'shotoniphon', 'camera']"
MX,1,7,"['spicollect', 'mercadomexico', 'xalapa', 'everydaymexico', 'limpieza', 'bloqueado', 'couplego', 'deleit', 'girlfriend', 'noviasconestilo']"
MX,1,8,"['vivamexico', 'mexico', 'covid', 'anim', 'organ', 'travel', 'natur', 'worldtravel', 'myworkday', 'viajar']"
MX,1,9,"['fiestaspatria', 'desfilemilitar', 'septiembr', 'mexico', 'bellasart', 'zocalo', 'friend', 'train', 'pandemia', 'toluca']"
MX,2,0,"['karcher', 'organ', 'natur', 'tbthursday', 'consumeloc', 'followclean', 'roma', 'lavadodesala', 'ladeval', 'portal']"
MX,2,1,"['durango', 'mexico', 'emprendedora', 'deseptiembr', 'everydaymexico', 'doctoreshero', 'mexicana', 'hero', 'heroessincapa', 'mexicano']"
MX,2,2,"['quedateencasa', 'pandemia', 'sonora', 'gradanort', 'pruebascovid', 'coronavirus', 'empresa', 'mexico', 'negocio', 'salud']"
MX,2,3,"['organ', 'natur', 'hechoamano', 'comerciojusto', 'vegano', 'workshop', 'disenomx', 'sustent', 'organico', 'veganfood']"
MX,2,4,"['homeoff', 'venta', 'letrero', 'senalizacion', 'estireno', 'proteccion', 'mexico', 'emprendedor', 'ahorro', 'lapiata']"
MX,2,5,"['sanitizacion', 'tranquilidad', 'iguala', 'salud', 'apuntesbonito', 'mexico', 'creatividad', 'infografia', 'color', 'portrait']"
MX,2,6,"['cubreboca', 'mask', 'teensfashionmex', 'disney', 'tactoalgodon', 'hechoenmexico', 'cuarentena', 'sefuertemexico', 'hechoconamor', 'cuidat']"
MX,2,7,"['mexico', 'mylif', 'myworkday', 'lovemexico', 'worldtravel', 'myworklif', 'myworkplac', 'viajar', 'mylifestyl', 'travelblogg']"
MX,2,8,"['cubreboca', 'nutriologa', 'biviahnskarleth', 'quedateentucasa', 'nutricion', 'bebssano', 'pediatra', 'bebsfel', 'neumonia', 'pediatria']"
MX,2,9,"['covid', 'coronavirus', 'mexico', 'derechofamiliar', 'justicia', 'gradanort', 'sonora', 'salud', 'quedateencasa', 'minisplit']"
MX,3,0,"['nosalgasdecasa', 'qrkid', 'minimodel', 'modelgirl', 'ninosactor', 'matildemoreno', 'ydancer', 'talentoinfantil', 'littleactress', 'stayathom']"
MX,4,0,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,4,1,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,4,2,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,4,3,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,4,4,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,5,0,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,5,1,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,5,2,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,5,3,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,5,4,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,6,0,"['veget', 'organ', 'natur', 'salud', 'coyot', 'quedateencasa', 'latino', 'covid', 'food', 'nutrit']"
MX,6,1,"['covid', 'everyday', 'gettyimagesnew', 'everydaymexico', 'fotoperiodismo', 'photooftheday', 'covidlatam', 'photojourn', 'myqbb', 'nikon']"
MX,6,2,"['lumispa', 'vivamexico', 'desfilemilitar', 'toluca', 'tolucalabella', 'nuskin', 'colageno', 'facial', 'rostro', 'mujerlatina']"
MX,6,3,"['covid', 'planton', 'religin', 'protest', 'protesta', 'prayer', 'religion', 'oracion', 'oracin', 'mxico']"
MX,6,4,"['cuarentena', 'niunama', 'quarantinelif', 'fotografa', 'document', 'pandemia', 'virus', 'canon', 'cdmx', 'mexico']"
MX,6,5,"['cuernavaca', 'bwphotographi', 'pandemia', 'mexico', 'aesthet', 'girl', 'girlcut', 'soft', 'otoo', 'kawaii']"
MX,6,6,"['hastapronto', 'teveoenelcielo', 'streetportrait', 'kindcom', 'psicollect', 'streetlifeaward', 'magnumphoto', 'photograph', 'postthepeopl', 'acab']"
MX,6,7,"['durangomx', 'qudateencasa', 'staystrong', 'sintomatologia', 'bobsponja', 'calamardo', 'staysaf', 'stayhom', 'gaylatino', 'facecov']"
MX,6,8,"['covid', 'grito', 'independencia', 'gymmotiv', 'gettysport', 'deport', 'picoftheday', 'instap', 'calamardo', 'staystrong']"
MX,6,9,"['fotografaslatam', 'cndh', 'antigrita', 'morrasxhingona', 'cndhecatepec', 'firework', 'niunameno', 'sevaaca', 'muecaempoderada', 'covid']"
MX,7,0,"['organ', 'natur', 'sustent', 'vegan', 'vegano', 'veganfood', 'organico', 'comerciojusto', 'disenomx', 'casabonitamid']"
MX,7,1,"['mexico', 'paracord', 'hospit', 'stroke', 'emergencia', 'ortopedia', 'covid', 'tumor', 'cerebro', 'dolor']"
MX,7,2,"['cdmx', 'cubreboca', 'usacubreboca', 'jvenesartesano', 'qudateencasa', 'vaporlaroma', 'coloniaroma', 'edomex', 'sedicefcil', 'gucci']"
MX,7,3,"['boda', 'cubreboca', 'cmdx', 'basic', 'cubrebocascovid', 'pandemia', 'accesorio', 'nuevanormalidad', 'tapaboca', 'reto']"
MX,7,4,"['organ', 'natur', 'disenomx', 'casabonitamid', 'comerciojusto', 'vegan', 'sustent', 'veganfood', 'vegano', 'organico']"
MX,7,5,"['mask', 'cubreboca', 'lasanrafa', 'sinplastico', 'hammock', 'hamaca', 'hamacasparanio', 'artesania', 'architect', 'consumeloc']"
MX,7,6,"['natur', 'organ', 'quedateencasa', 'artesan', 'hechoamano', 'disenomx', 'comerciojusto', 'casabonitamid', 'workshop', 'organico']"
MX,7,7,"['organ', 'natur', 'cubreboca', 'tactoalgodon', 'disney', 'teensfashionmex', 'hechoenmexico', 'sustent', 'veganfood', 'vegano']"
MX,7,8,"['evento', 'fiesta', 'covidcak', 'yomecuido', 'tbthursday', 'picoftheday', 'blood', 'zombi', 'terror', 'postr']"
MX,7,9,"['organ', 'natur', 'veganfood', 'vegan', 'sustent', 'vegano', 'organico', 'love', 'casabonitamid', 'disenomx']"
MX,8,0,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,8,1,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MX,9,0,"['organico', 'natur', 'vegano', 'veganfood', 'vegan', 'sustent', 'quedateencasa', 'artesan', 'organ', 'disenomx']"
MY,0,0,"['kualalumpur', 'selangor', 'dengkil', 'emiramirah', 'cyberjaya', 'mirafilzah', 'lasagnasedap', 'lasagnapremium', 'travel', 'putrajayafood']"
MY,0,1,"['keropoklekor', 'petalingjaya', 'makanan', 'asmr', 'foodreview', 'damansara', 'kudapan', 'peminatrxz', 'mudguardhijau', 'rxzmmt']"
MY,0,2,"['janganisapgam', 'janganisapbatu', 'punkrawkabahkaw', 'klfapunai', 'kltid', 'cityboi', 'socialdist', 'cityrock', 'puchimet', 'covid']"
MY,0,3,"['bundlemalaysia', 'jubahcotton', 'kaftantidur', 'batikcotton', 'jubahbatik', 'kaftanvir', 'jubahexclus', 'azaharibatik', 'jubahfreesaiz', 'jubahdress']"
MY,0,4,"['kampungpeopl', 'suspen', 'hatikehati', 'iddinramlibook', 'iddinram', 'dshkh', 'linsquadiamond', 'carsofinstagram', 'mlysiabhru', 'kereta']"
MY,0,5,"['foodpic', 'oppa', 'stayhom', 'pibg', 'harimalaysia', 'wainscotingkl', 'untiltomorrow', 'wainscot', 'wainscotingdiy', 'dindingcantik']"
MY,0,6,"['tshirtcovid', 'uitmseremban', 'kitajagakita', 'staystrong', 'penang', 'malaysia', 'penawarpenyakit', 'gelbidara', 'minyakbidara', 'amalansunnah']"
MY,0,7,"['cheesetartgebu', 'kekbatikvir', 'creampuffsedap', 'browniespremium', 'cheesetartbajet', 'cremebruleecak', 'repeatord', 'cheesetartsedap', 'kekbatikpremium', 'syukurselalu']"
MY,0,8,"['uitmseremban', 'foodstagram', 'coff', 'kcmv', 'coklatcair', 'chocojarvir', 'coklatpremium', 'minioncrunch', 'agentcoklat', 'hantucoklat']"
MY,0,9,"['cremebruleecak', 'cheesetartbajet', 'browniespremium', 'cheesetartsedap', 'syukurselalu', 'kekbatikvir', 'repeatord', 'kekbatiksedap', 'kekbatikmelt', 'creampuffsedap']"
MY,1,0,"['explor', 'amaz', 'terengganu', 'backpack', 'setiu', 'tourismmalaysia', 'life', 'tourism', 'melayu', 'pkpp']"
MY,1,1,"['vacat', 'staysaf', 'ootd', 'time', 'goodvib', 'positivevib', 'kluang', 'plussizefashion', 'awar', 'qualitytim']"
MY,2,0,"['staysaf', 'rawatanislam', 'bentengsihir', 'perfumebidara', 'minyakbidara', 'daunbidara', 'minyakwangi', 'jomam', 'perfum', 'gelbidara']"
MY,2,1,"['beauti', 'bougasbeauti', 'uitmseremban', 'dudukrumah', 'style', 'contactlen', 'lofalen', 'smile', 'foundat', 'yngxneelofa']"
MY,2,2,"['initi', 'penjana', 'moratorium', 'lawyermalaysia', 'legalai', 'lawyer', 'govern', 'marykaymalaysia', 'dudukdirumah', 'likeforlik']"
MY,2,3,"['melaka', 'merlimau', 'ayambakar', 'ricepaperrol', 'merlimaumelaka', 'crabstick', 'melakafood', 'shrimp', 'wearyourmask', 'staysaf']"
MY,2,4,"['bougasbeauti', 'procur', 'forcemajeur', 'ansugilaw', 'gentinghighland', 'mimpi', 'weekend', 'throwback', 'tamanbolton', 'tanyespec']"
MY,2,5,"['penyakitkulit', 'gelbidara', 'terlajaklari', 'amalansunnah', 'jomshareilmu', 'jomam', 'minyakwangi', 'gangguanjin', 'bidarasyifa', 'penawarpenyakit']"
MY,2,6,"['imuneboost', 'kulitkusam', 'kulitglow', 'vitaminc', 'antibodi', 'selsema', 'bougassunscreen', 'flawless', 'sunscreen', 'kitajagakita']"
MY,2,7,"['mpmusa', 'manong', 'bukitchandan', 'harimalaysia', 'kebersihan', 'prevent', 'persekitaran', 'millineumfalcon', 'kitamestimenang', 'covid']"
MY,2,8,"['yongtaufoobest', 'kualalumpurfood', 'ampang', 'bukacarboot', 'monstr', 'codpenang', 'chocojar', 'cooki', 'kajang', 'bangi']"
MY,2,9,"['kitaprihatin', 'prihatin', 'kualalumpur', 'malaysia', 'covid', 'maskexten', 'halfmarathon', 'nosmok', 'tshirtlabuh', 'sabahuniv']"
MY,3,0,"['sabah', 'sabahan', 'muslimahsabah', 'neelofa', 'politeknik', 'kotakinabalu', 'tshirtmuslimah', 'tshirtlabuh', 'kitajagakita', 'sabahuniv']"
MY,3,1,"['sabah', 'sabahan', 'muslimahsabah', 'neelofa', 'politeknik', 'kotakinabalu', 'tshirtmuslimah', 'tshirtlabuh', 'kitajagakita', 'sabahuniv']"
MY,3,2,"['sabah', 'sabahan', 'muslimahsabah', 'neelofa', 'politeknik', 'kotakinabalu', 'tshirtmuslimah', 'tshirtlabuh', 'kitajagakita', 'sabahuniv']"
MY,3,3,"['sabah', 'sabahan', 'muslimahsabah', 'neelofa', 'politeknik', 'kotakinabalu', 'tshirtmuslimah', 'tshirtlabuh', 'kitajagakita', 'sabahuniv']"
MY,3,4,"['sabah', 'sabahan', 'muslimahsabah', 'neelofa', 'politeknik', 'kotakinabalu', 'tshirtmuslimah', 'tshirtlabuh', 'kitajagakita', 'sabahuniv']"
MY,4,0,"['kitajagakita', 'familycamp', 'kekaltenang', 'auradelisha', 'activeu', 'schooluu', 'coviduu', 'sportuu', 'healthyuu', 'ccauu']"
MY,4,1,"['travel', 'noprovok', 'pkpb', 'takmogado', 'aksiterlampau', 'villainsfc', 'sakitpanggang', 'onemeteraway', 'janganpana', 'saynotorac']"
MY,4,2,"['sekpenyu', 'abangbomba', 'razakcup', 'champion', 'terengganu', 'kitajagakita', 'abahkitabah', 'ubahbalik', 'qualitytim', 'awar']"
MY,4,3,"['normabaharu', 'travel', 'harimalaysia', 'kitajagakita', 'mpmusa', 'kualakangsar', 'buburasyura', 'bhepusa', 'mpkusa', 'perak']"
MY,4,4,"['holidayseason', 'familytim', 'malaysia', 'psbbpenang', 'atspt', 'insyaallah', 'silapatuhisop', 'dzack', 'akademituna', 'danial']"
MY,4,5,"['nurselif', 'harimalaysia', 'staysaf', 'stayhom', 'jagajarak', 'baleisback', 'onexox', 'ynwa', 'kitajagakita', 'kitabelummenang']"
MY,4,6,"['ampang', 'kualalumpurfood', 'bukacarboot', 'travel', 'pkpp', 'suspen', 'graphicdesign', 'artdesign', 'uitmsgpetani', 'coronavrusmem']"
MY,4,7,"['teacherlif', 'newnorm', 'malaysia', 'pkpp', 'negaraku', 'sewcudd', 'wainscotingdiy', 'untiltomorrow', 'wainscotingkl', 'wainscot']"
MY,4,8,"['balikmengundi', 'prusabah', 'dentalclinicjb', 'malaysiaboleh', 'staysaf', 'hatikehati', 'iddinramlibook', 'iddinram', 'dshkh', 'kitajagakita']"
MY,4,9,"['ainshaff', 'explor', 'sunwaylagoon', 'vuvuzela', 'negaraku', 'myschool', 'loveyou', 'exploremor', 'explorepag', 'shop']"
MY,5,0,"['mylif', 'lovecak', 'sedapjuga', 'reseki', 'rahmat', 'mystyl', 'alhamdulillah', 'loveit', 'bismillah', 'food']"
MY,6,0,"['terengganu', 'razakcup', 'sekpenyu', 'champion', 'abangbomba', 'pponsel', 'suspen', 'johorportnew', 'johorport', 'utmspac']"
MY,6,1,"['millineumfalcon', 'balikmengundi', 'prusabah', 'nurselif', 'malaysia', 'normabaru', 'kitajagakita', 'manong', 'bukitchandan', 'auradelisha']"
MY,6,2,"['staysaf', 'alhamdulillah', 'kmltatapdihati', 'ghitu', 'netballteam', 'prayforsabah', 'happi', 'negaraku', 'teacherlif', 'newnorm']"
MY,6,3,"['perspect', 'budakteb', 'goodvib', 'goodnight', 'pibg', 'psspgm', 'patuhsop', 'stayhom', 'insyaallah', 'atspt']"
MY,6,4,"['frontlin', 'gigeconomi', 'foodrid', 'bukitmertajam', 'santuy', 'harimalaysia', 'healthcar', 'chariti', 'blooddon', 'bloodbank']"
MY,6,5,"['missthemo', 'lastorientasi', 'septemb', 'mpmusa', 'oppa', 'hlsc', 'wemustlevelup', 'wemustdobett', 'gymmotiv', 'levelupfit']"
MY,6,6,"['psspgm', 'patuhsop', 'kitajagakita', 'alhamdulillah', 'hatikehati', 'goodboy', 'hairstyl', 'blushpink', 'palat', 'fusion']"
MY,6,7,"['artdesign', 'graphicdesign', 'uitmsgpetani', 'familytim', 'holidayseason', 'pkpp', 'blasianbabi', 'debenham', 'kopi', 'coffeeshop']"
MY,6,8,"['missthemo', 'lastorientasi', 'chinesenewyear', 'chinesefood', 'septemb', 'amalkansop', 'ganukit', 'jagajarak', 'perak', 'telukintan']"
MY,6,9,"['kitajagakita', 'normabaharu', 'harimalaysia', 'holiday', 'riadah', 'perpaduanp', 'myper', 'kospen', 'kitamestimenang', 'thisisp']"
MY,7,0,"['chinesenewyear', 'hancurdiet', 'cuti', 'rmco', 'kailanikanmasin', 'chinesefood', 'dinner', 'fasacovid', 'perhentian', 'gulaitelur']"
MY,7,1,"['foodpic', 'foodlov', 'malaysianfood', 'foodpornographi', 'foodsubmit', 'coronavirus', 'foodphotographi', 'foodi', 'malaysia', 'foodporn']"
MY,7,2,"['staysaf', 'cheesetartsedap', 'browniespremium', 'kekbatikmelt', 'cheesetartbajet', 'cremebruleecak', 'repeatord', 'cheesetartgebu', 'syukurselalu', 'kekbatikvir']"
MY,7,3,"['travel', 'oppa', 'normabaru', 'klia', 'bangsar', 'stayhom', 'homemadecook', 'foodblogg', 'besaf', 'covid']"
MY,7,4,"['bakmi', 'ayammasakmerah', 'kajang', 'majlisbertunang', 'makan', 'nasitomato', 'cyberjaya', 'makantengahari', 'bandarbarubangi', 'putrajaya']"
MY,8,0,"['harimalaysia', 'kaftan', 'kaftanbatik', 'kaftanmurah', 'kaftanvir', 'kitajagakita']"
MY,8,1,"['harimalaysia', 'kaftan', 'kaftanbatik', 'kaftanmurah', 'kaftanvir', 'kitajagakita']"
MY,9,0,"['kekbatiksedap', 'kekbatikmelt', 'staysaf', 'stayathom', 'repeatord', 'pkpp', 'kekbatikvir', 'alhamdulillah', 'kekbatikpremium', 'cheesetartsedap']"
MY,9,1,"['kekbatiksedap', 'kekbatikmelt', 'staysaf', 'stayathom', 'repeatord', 'pkpp', 'kekbatikvir', 'alhamdulillah', 'kekbatikpremium', 'cheesetartsedap']"
MY,9,2,"['kekbatiksedap', 'kekbatikmelt', 'staysaf', 'stayathom', 'repeatord', 'pkpp', 'kekbatikvir', 'alhamdulillah', 'kekbatikpremium', 'cheesetartsedap']"
MY,9,3,"['kekbatiksedap', 'kekbatikmelt', 'staysaf', 'stayathom', 'repeatord', 'pkpp', 'kekbatikvir', 'alhamdulillah', 'kekbatikpremium', 'cheesetartsedap']"
MY,9,4,"['kekbatiksedap', 'kekbatikmelt', 'staysaf', 'stayathom', 'repeatord', 'pkpp', 'kekbatikvir', 'alhamdulillah', 'kekbatikpremium', 'cheesetartsedap']"
NG,0,0,"['explor', 'explorepag', 'babcock', 'preorderson', 'preordernow', 'exolorepag', 'explorenigeria', 'slayer', 'likeforlik', 'naijafashion']"
